id,Gender,Age,Height,Weight,FAF,BMI,FAF_value,Fitness_level,Gender_v,BMI_Cat,S
"1,083",female,19,1.633794,78,3,29.16833353,2,Intermediate,0,1,2
"1,084",male,24,1.856759,96,1 to 2,27.81306876,1.5,Intermediate,1,1,2.3
"1,085",male,23,1.77433,90,0,28.58733812,0,Beginner,1,1,1
"1,086",female,29,1.7,78,1 to 2,26.98961938,1.5,Intermediate,0,1,2.6
"1,087",male,34,1.719509,84,3,28.55081517,2,Advanced,1,1,3.7
"1,088",female,28,1.658202,78,1 to 2,28.36741312,1.5,Intermediate,0,1,2.5
"1,089",male,55,1.657221,81,1 to 2,29.49088271,1.5,Beginner,1,1,-1.3
"1,090",male,35,1.713348,85,3,28.86065435,2,Advanced,1,1,3.8
"1,091",male,21,1.677178,80,3,28.57507583,2,Intermediate,1,1,2.4
"1,092",female,38,1.67805,77,0,27.42494258,0,Intermediate,0,1,2.3
"1,093",male,22,1.717722,82,1 to 2,27.76749625,1.5,Intermediate,1,1,2.1
"1,094",female,21,1.486484,60,0,27.20720917,0,Beginner,0,1,0.6
"1,095",female,25,1.503379,64,0,28.46824505,0,Beginner,0,1,1
"1,096",male,23,1.718981,82,1 to 2,27.63886069,1.5,Intermediate,1,1,2.2
"1,097",female,39,1.688354,79,0,27.81189439,0,Intermediate,0,1,2.4
"1,098",female,34,1.665807,77,1 to 2,27.78428516,1.5,Intermediate,0,1,3.1
"1,099",male,33,1.838441,97,1 to 2,28.70802239,1.5,Intermediate,1,1,3.2
"1,100",female,20,1.653431,75,1 to 2,27.46707994,1.5,Beginner,0,1,1.7
"1,101",male,19,1.699818,78,0,26.99539926,0,Beginner,1,1,0.6
"1,102",male,46,1.718097,89,1 to 2,30.01529849,1.5,Beginner,1,1,-0.4
"1,103",male,18,1.731389,84,1 to 2,28.04305111,1.5,Beginner,1,1,1.7
"1,104",male,19,1.699667,80,0,27.58102221,0,Beginner,1,1,0.6
"1,105",female,38,1.698626,79,0,27.2541786,0,Intermediate,0,1,2.3
"1,106",male,23,1.823765,97,3,29.14666269,2,Intermediate,1,1,2.6
"1,107",male,33,1.708742,83,3,28.4271745,2,Advanced,1,1,3.6
"1,108",female,37,1.667469,81,0,29.12956159,0,Intermediate,0,1,2.2
"1,109",female,19,1.588147,74,4 to 5,29.31525995,3.5,Intermediate,0,1,3.2
"1,110",male,37,1.835024,92,1 to 2,27.4308794,1.5,Advanced,1,1,3.6
"1,111",male,25,1.7088,84,1 to 2,28.6028035,1.5,Intermediate,1,1,2.4
"1,112",male,18,1.680991,80,0,28.22382006,0,Beginner,1,1,0.5
"1,113",male,27,1.835271,98,3,28.9732471,2,Intermediate,1,1,3
"1,114",male,18,1.742819,87,3,28.4995829,2,Intermediate,1,1,2.1
"1,115",male,33,1.741192,85,1 to 2,27.96185725,1.5,Intermediate,1,1,3.2
"1,116",male,18,1.759721,86,1 to 2,27.79823022,1.5,Beginner,1,1,1.7
"1,117",male,30,1.810616,93,0,28.32547227,0,Beginner,1,1,1.7
"1,118",male,25,1.763101,89,0,28.48039766,0,Beginner,1,1,1.2
"1,119",female,18,1.543338,72,1 to 2,30.14409407,1.5,Beginner,0,1,1.5
"1,120",female,35,1.651812,79,1 to 2,29.11431898,1.5,Intermediate,0,1,3.2
"1,121",male,24,1.732492,85,0,28.17157863,0,Beginner,1,1,1.1
"1,122",female,39,1.706349,86,1 to 2,29.4408558,1.5,Advanced,0,1,3.6
"1,123",male,21,1.780679,90,0,28.2789534,0,Beginner,1,1,0.8
"1,124",male,23,1.758687,90,1 to 2,28.99263786,1.5,Intermediate,1,1,2.2
"1,125",male,21,1.704573,80,4 to 5,27.53333234,3.5,Advanced,1,1,3.6
"1,126",male,21,1.716545,80,4 to 5,27.15258205,3.5,Advanced,1,1,3.6
"1,127",male,33,1.903832,100,1 to 2,27.53768584,1.5,Intermediate,1,1,3.2
"1,128",male,33,1.742538,83,0,27.46341743,0,Intermediate,1,1,2
"1,129",male,30,1.747739,83,1 to 2,27.27505591,1.5,Intermediate,1,1,2.9
"1,130",male,21,1.717037,80,3,27.13505333,2,Intermediate,1,1,2.4
"1,131",female,23,1.65,80,0,29.38475666,0,Beginner,0,1,0.8
"1,132",female,24,1.577921,65,1 to 2,26.22390132,1.5,Intermediate,0,1,2.1
"1,133",male,37,1.746055,83,1 to 2,27.31722103,1.5,Advanced,1,1,3.6
"1,134",male,34,1.841151,92,1 to 2,27.08038849,1.5,Intermediate,1,1,3.3
"1,135",female,21,1.517998,65,3,28.07609454,2,Intermediate,0,1,2.2
"1,136",female,22,1.483284,63,0,28.58660273,0,Beginner,0,1,0.7
"1,137",male,20,1.758972,88,3,28.39752038,2,Intermediate,1,1,2.3
"1,138",female,19,1.562434,70,1 to 2,28.85579833,1.5,Beginner,0,1,1.6
"1,139",female,21,1.547066,67,3,28.19123826,2,Intermediate,0,1,2.2
"1,140",male,22,1.792435,90,0,28.01235007,0,Beginner,1,1,0.9
"1,141",male,22,1.784555,90,0,28.20940181,0,Beginner,1,1,0.9
"1,142",female,23,1.700216,80,0,27.83845714,0,Beginner,0,1,0.8
"1,143",male,23,1.672101,81,1 to 2,28.9492125,1.5,Intermediate,1,1,2.2
"1,144",male,24,1.7,85,0,29.35963633,0,Beginner,1,1,1.1
"1,145",male,24,1.721348,84,1 to 2,28.34478918,1.5,Intermediate,1,1,2.3
"1,146",female,27,1.7,78,1 to 2,26.9925218,1.5,Intermediate,0,1,2.4
"1,147",male,31,1.803129,91,0,28.00508652,0,Beginner,1,1,1.8
"1,148",female,24,1.70002,80,1 to 2,27.82648505,1.5,Intermediate,0,1,2.1
"1,149",female,26,1.7,78,1 to 2,27.00392318,1.5,Intermediate,0,1,2.3
"1,150",male,18,1.713599,83,1 to 2,28.3630099,1.5,Beginner,1,1,1.7
"1,151",male,19,1.662728,77,0,28.02264316,0,Beginner,1,1,0.6
"1,152",male,25,1.837399,96,1 to 2,28.42151357,1.5,Intermediate,1,1,2.4
"1,153",male,23,1.80827,91,0,27.94120875,0,Beginner,1,1,1
"1,154",male,24,1.714508,85,0,28.96275612,0,Beginner,1,1,1.1
"1,155",male,23,1.793451,90,0,27.95280451,0,Beginner,1,1,1
"1,156",female,24,1.700499,81,1 to 2,28.04879046,1.5,Intermediate,0,1,2.1
"1,157",male,34,1.694997,84,1 to 2,29.39470486,1.5,Intermediate,1,1,3.3
"1,158",female,25,1.688911,78,0,27.49752208,0,Beginner,0,1,1
"1,159",male,55,1.673394,80,1 to 2,28.71185729,1.5,Beginner,1,1,-1.3
"1,160",male,35,1.769499,85,3,27.14677745,2,Advanced,1,1,3.8
"1,161",male,22,1.65,80,1 to 2,29.38475666,1.5,Intermediate,1,1,2.1
"1,162",male,18,1.662669,80,1 to 2,28.88929809,1.5,Beginner,1,1,1.7
"1,163",female,42,1.67861,80,0,28.33813339,0,Intermediate,0,1,2.7
"1,164",male,21,1.694423,80,4 to 5,27.97259994,3.5,Advanced,1,1,3.6
"1,165",female,28,1.505437,64,0,28.19173433,0,Beginner,0,1,1.3
"1,166",female,25,1.505387,64,1 to 2,28.11556773,1.5,Intermediate,0,1,2.2
"1,167",female,22,1.491441,62,0,27.99407337,0,Beginner,0,1,0.7
"1,168",female,21,1.509408,65,1 to 2,28.4653456,1.5,Beginner,0,1,1.8
"1,169",male,23,1.685045,81,0,28.53517829,0,Beginner,1,1,1
"1,170",male,23,1.723072,82,1 to 2,27.73293992,1.5,Intermediate,1,1,2.2
"1,171",female,38,1.696954,78,0,27.14078339,0,Intermediate,0,1,2.3
"1,172",female,38,1.676095,79,0,28.14932341,0,Intermediate,0,1,2.3
"1,173",female,34,1.681021,77,1 to 2,27.38739949,1.5,Intermediate,0,1,3.1
"1,174",female,34,1.654067,80,0,29.12978601,0,Beginner,0,1,1.9
"1,175",male,32,1.840708,98,1 to 2,29.00042816,1.5,Intermediate,1,1,3.1
"1,176",male,33,1.836007,97,1 to 2,28.8990447,1.5,Intermediate,1,1,3.2
"1,177",female,19,1.556789,72,3,29.62057198,2,Intermediate,0,1,2
"1,178",female,20,1.5891,73,1 to 2,28.79474635,1.5,Beginner,0,1,1.7
"1,179",male,20,1.700627,78,1 to 2,26.9863899,1.5,Beginner,1,1,1.9
"1,180",male,48,1.743935,85,0,27.85944772,0,Beginner,1,1,-1.8
"1,181",male,18,1.742654,85,1 to 2,27.98959347,1.5,Beginner,1,1,1.7
"1,182",male,18,1.754441,85,1 to 2,27.61570438,1.5,Beginner,1,1,1.7
"1,183",male,20,1.719342,81,3,27.3298617,2,Intermediate,1,1,2.3
"1,184",female,34,1.682253,77,3,27.36125716,2,Advanced,0,1,3.5
"1,185",male,17,1.799902,95,1 to 2,29.45372191,1.5,Beginner,1,1,1.6
"1,186",male,33,1.709428,83,4 to 5,28.40860359,3.5,Advanced,1,1,4.8
"1,187",male,35,1.752456,85,4 to 5,27.60694862,3.5,Advanced,1,1,5
"1,188",male,36,1.685947,83,1 to 2,29.31511864,1.5,Advanced,1,1,3.5
"1,189",female,19,1.599999,74,3,28.71639254,2,Intermediate,0,1,2
"1,190",female,19,1.550053,73,3,30.36287671,2,Intermediate,0,1,2
"1,191",male,32,1.828092,91,1 to 2,27.37818623,1.5,Intermediate,1,1,3.1
"1,192",male,23,1.71338,82,3,27.9614263,2,Intermediate,1,1,2.6
"1,193",male,20,1.680764,80,1 to 2,28.18491169,1.5,Beginner,1,1,1.9
"1,194",male,20,1.705584,78,1 to 2,26.82199206,1.5,Beginner,1,1,1.9
"1,195",male,30,1.841852,94,1 to 2,27.5951325,1.5,Intermediate,1,1,2.9
"1,196",male,27,1.834986,99,3,29.42630502,2,Intermediate,1,1,3
"1,197",male,21,1.724839,82,3,27.6552692,2,Intermediate,1,1,2.4
"1,198",male,33,1.685127,84,1 to 2,29.57646403,1.5,Intermediate,1,1,3.2
"1,199",male,18,1.750097,86,1 to 2,28.20002182,1.5,Beginner,1,1,1.7
"1,200",male,32,1.757961,88,1 to 2,28.44462027,1.5,Intermediate,1,1,3.1
"1,201",male,32,1.848965,99,1 to 2,28.93295215,1.5,Intermediate,1,1,3.1
"1,202",male,24,1.789193,89,0,27.92492356,0,Beginner,1,1,1.1
"1,203",male,24,1.716677,85,1 to 2,28.93176786,1.5,Intermediate,1,1,2.3
"1,204",female,19,1.550122,70,1 to 2,29.10512591,1.5,Beginner,0,1,1.6
"1,205",female,35,1.663178,80,0,28.96981241,0,Intermediate,0,1,2
"1,206",female,34,1.679299,77,1 to 2,27.43055994,1.5,Intermediate,0,1,3.1
"1,207",male,24,1.729177,83,1 to 2,27.60059347,1.5,Intermediate,1,1,2.3
"1,208",male,40,1.719153,86,1 to 2,29.2557003,1.5,Advanced,1,1,3.9
"1,209",female,46,1.687326,80,1 to 2,28.24448447,1.5,Beginner,0,1,-0.6
"1,210",male,26,1.772449,105,3,33.42272099,2,Intermediate,1,1,2.9
"1,211",male,26,1.837117,106,3,31.32214943,2,Intermediate,1,1,2.9
"1,212",male,31,1.784377,103,3,32.30919086,2,Intermediate,1,1,3.4
"1,213",male,40,1.792507,102,4 to 5,31.67678875,3.5,Advanced,1,1,5.5
"1,214",female,31,1.556579,78,0,32.28862442,0,Beginner,0,1,1.6
"1,215",female,26,1.585547,80,0,31.96203827,0,Beginner,0,1,1.1
"1,216",female,44,1.569234,82,1 to 2,33.22941832,1.5,Beginner,0,1,-0.4
"1,217",female,42,1.583943,82,0,32.65861553,0,Intermediate,0,1,2.7
"1,218",female,23,1.621233,82,0,31.19772906,0,Beginner,0,1,0.8
"1,219",female,23,1.6084,83,0,31.93102538,0,Beginner,0,1,0.8
"1,220",male,24,1.733439,98,1 to 2,32.58503533,1.5,Intermediate,1,1,2.3
"1,221",male,21,1.65,88,1 to 2,32.49673425,1.5,Intermediate,1,1,2
"1,222",female,23,1.650052,87,0,32.05401339,0,Beginner,0,1,0.8
"1,223",female,23,1.644161,84,3,31.19945463,2,Intermediate,0,1,2.4
"1,224",female,37,1.559499,77,0,31.77094996,0,Intermediate,0,1,2.2
"1,225",male,23,1.734237,95,4 to 5,31.5868785,3.5,Advanced,1,1,3.8
"1,226",male,23,1.775815,98,4 to 5,31.01710364,3.5,Advanced,1,1,3.8
"1,227",female,22,1.640426,87,1 to 2,32.45791096,1.5,Beginner,0,1,1.9
"1,228",female,18,1.65,82,1 to 2,30.16963085,1.5,Beginner,0,1,1.5
"1,229",male,26,1.753321,108,3,35.13145374,2,Intermediate,1,1,2.9
"1,230",female,41,1.553026,78,0,32.23413499,0,Intermediate,0,1,2.6
"1,231",male,23,1.706525,91,1 to 2,31.07588698,1.5,Intermediate,1,1,2.2
"1,232",female,38,1.560648,80,3,32.84581683,2,Advanced,0,1,3.9
"1,233",male,31,1.673352,90,3,32.14162984,2,Intermediate,1,1,3.4
"1,234",male,23,1.660324,94,0,34.16766219,0,Beginner,1,1,1
"1,235",male,40,1.786318,98,3,30.85221217,2,Advanced,1,1,4.3
"1,236",male,23,1.757691,95,4 to 5,30.86664018,3.5,Advanced,1,1,3.8
"1,237",male,22,1.712163,99,4 to 5,33.6687358,3.5,Advanced,1,1,3.7
"1,238",male,35,1.78,101,3,31.8291977,2,Advanced,1,1,3.8
"1,239",female,22,1.6,82,3,32.04699922,2,Intermediate,0,1,2.3
"1,240",female,23,1.61082,83,3,31.80779573,2,Intermediate,0,1,2.4
"1,241",female,23,1.665199,83,0,29.98720421,0,Beginner,0,1,0.8
"1,242",female,41,1.542122,80,3,33.63973154,2,Advanced,0,1,4.2
"1,243",female,39,1.507867,80,0,35.00500464,0,Intermediate,0,1,2.4
"1,244",male,26,1.660955,90,1 to 2,32.62321639,1.5,Intermediate,1,1,2.5
"1,245",female,24,1.553127,78,1 to 2,32.3355806,1.5,Intermediate,0,1,2.1
"1,246",male,21,1.781952,103,1 to 2,32.40918892,1.5,Intermediate,1,1,2
"1,247",male,22,1.75,97,3,31.65396082,2,Intermediate,1,1,2.5
"1,248",female,23,1.615854,81,0,30.87545553,0,Beginner,0,1,0.8
"1,249",male,21,1.793378,106,0,32.85084392,0,Beginner,1,1,0.8
"1,250",male,18,1.85478,115,1 to 2,33.36275356,1.5,Beginner,1,1,1.7
"1,251",female,18,1.685633,90,1 to 2,31.68648641,1.5,Beginner,0,1,1.5
"1,252",female,18,1.706343,93,1 to 2,32.06094131,1.5,Beginner,0,1,1.5
"1,253",male,23,1.791415,105,0,32.76178834,0,Beginner,1,1,1
"1,254",male,23,1.753716,106,1 to 2,34.62549963,1.5,Intermediate,1,1,2.2
"1,255",male,21,1.780503,103,0,32.54994232,0,Beginner,1,1,0.8
"1,256",male,22,1.819867,106,0,32.01725867,0,Beginner,1,1,0.9
"1,257",male,18,1.791174,109,1 to 2,33.96205281,1.5,Beginner,1,1,1.7
"1,258",male,18,1.82093,109,1 to 2,32.79524157,1.5,Beginner,1,1,1.7
"1,259",female,19,1.627812,82,0,30.94605984,0,Beginner,0,1,0.4
"1,260",female,23,1.632118,82,0,30.7829859,0,Beginner,0,1,0.8
"1,261",male,22,1.773594,105,1 to 2,33.37983155,1.5,Intermediate,1,1,2.1
"1,262",male,21,1.930416,119,1 to 2,31.81546229,1.5,Intermediate,1,1,2
"1,263",male,22,1.947406,117,1 to 2,30.82306963,1.5,Intermediate,1,1,2.1
"1,264",female,38,1.610867,80,3,30.82979363,2,Advanced,0,1,3.9
"1,265",female,38,1.513202,75,3,32.93357325,2,Advanced,0,1,3.9
"1,266",male,18,1.738465,97,0,32.15655043,0,Beginner,1,1,0.5
"1,267",female,38,1.567915,76,0,30.96774396,0,Intermediate,0,1,2.3
"1,268",female,44,1.587546,76,0,30.20515116,0,Beginner,0,1,-1.6
"1,269",male,18,1.820385,108,1 to 2,32.71016789,1.5,Beginner,1,1,1.7
"1,270",male,18,1.792239,108,1 to 2,33.69872784,1.5,Beginner,1,1,1.7
"1,271",male,30,1.82697,109,1 to 2,32.58160182,1.5,Intermediate,1,1,2.9
"1,272",female,18,1.670058,86,1 to 2,30.92139869,1.5,Beginner,0,1,1.5
"1,273",male,25,1.639383,91,0,33.95887816,0,Beginner,1,1,1.2
"1,274",male,29,1.682916,90,0,31.77440576,0,Beginner,1,1,1.6
"1,275",female,18,1.609321,84,1 to 2,32.6239224,1.5,Beginner,0,1,1.5
"1,276",male,21,1.690437,96,0,33.72324474,0,Beginner,1,1,0.8
"1,277",male,19,1.700164,99,0,34.32026197,0,Beginner,1,1,0.6
"1,278",female,18,1.60074,82,0,32.09914166,0,Beginner,0,1,0.3
"1,279",male,18,1.801848,105,3,32.26147367,2,Intermediate,1,1,2.1
"1,280",male,26,1.844751,105,3,30.86174813,2,Intermediate,1,1,2.9
"1,281",male,26,1.811602,106,3,32.3111867,2,Intermediate,1,1,2.9
"1,282",male,37,1.787521,101,3,31.49210268,2,Advanced,1,1,4
"1,283",male,38,1.789109,100,3,31.26180877,2,Advanced,1,1,4.1
"1,284",female,30,1.533364,78,0,33.18739872,0,Beginner,0,1,1.5
"1,285",female,29,1.580858,80,0,31.89672631,0,Beginner,0,1,1.4
"1,286",female,42,1.64639,87,0,31.96335128,0,Intermediate,0,1,2.7
"1,287",female,47,1.643786,82,0,30.33965935,0,Beginner,0,1,-1.9
"1,288",female,23,1.634342,82,0,30.85443683,0,Beginner,0,1,0.8
"1,289",female,23,1.604893,82,0,31.8362339,0,Beginner,0,1,0.8
"1,290",male,23,1.654961,95,1 to 2,34.60904761,1.5,Intermediate,1,1,2.2
"1,291",male,23,1.701986,95,3,32.7953023,2,Intermediate,1,1,2.6
"1,292",male,23,1.65,89,1 to 2,32.74167456,1.5,Intermediate,1,1,2.2
"1,293",male,24,1.657995,90,1 to 2,32.7398041,1.5,Intermediate,1,1,2.3
"1,294",female,23,1.634688,83,0,30.92128202,0,Beginner,0,1,0.8
"1,295",female,23,1.628168,84,1 to 2,31.87483146,1.5,Intermediate,0,1,2
"1,296",female,38,1.557808,80,0,32.82628021,0,Intermediate,0,1,2.3
"1,297",female,38,1.560199,80,1 to 2,32.86472454,1.5,Advanced,0,1,3.5
"1,298",male,23,1.750384,95,4 to 5,31.11264066,3.5,Advanced,1,1,3.8
"1,299",male,23,1.753081,95,4 to 5,30.99902588,3.5,Advanced,1,1,3.8
"1,300",female,21,1.65,88,1 to 2,32.36971313,1.5,Beginner,0,1,1.8
"1,301",female,23,1.650012,88,1 to 2,32.2038122,1.5,Intermediate,0,1,2
"1,302",female,16,1.65,86,3,31.43562351,2,Beginner,0,1,1.7
"1,303",female,17,1.634832,86,3,32.10408581,2,Beginner,0,1,1.8
"1,304",male,29,1.770126,109,3,34.66030022,2,Intermediate,1,1,3.2
"1,305",male,30,1.758189,109,3,35.17109489,2,Intermediate,1,1,3.3
"1,306",female,44,1.595165,77,0,30.40015018,0,Beginner,0,1,-1.6
"1,307",female,41,1.567756,79,0,32.34263236,0,Intermediate,0,1,2.6
"1,308",male,23,1.702825,94,0,32.29338488,0,Beginner,1,1,1
"1,309",male,23,1.735659,93,1 to 2,31.01371875,1.5,Intermediate,1,1,2.2
"1,310",female,38,1.62901,80,0,30.14688792,0,Intermediate,0,1,2.3
"1,311",female,38,1.615385,80,0,30.65758177,0,Intermediate,0,1,2.3
"1,312",male,32,1.671705,90,3,32.2049943,2,Advanced,1,1,3.5
"1,313",male,32,1.676595,90,1 to 2,32.01520706,1.5,Intermediate,1,1,3.1
"1,314",male,22,1.699998,96,0,33.06735393,0,Beginner,1,1,0.9
"1,315",male,22,1.722785,94,0,31.70301869,0,Beginner,1,1,0.9
"1,316",male,36,1.670667,91,1 to 2,32.45136973,1.5,Advanced,1,1,3.5
"1,317",male,40,1.789992,98,1 to 2,30.59287856,1.5,Advanced,1,1,3.9
"1,318",male,24,1.768834,97,3,31.14630578,2,Intermediate,1,1,2.7
"1,319",male,23,1.761008,98,3,31.54615868,2,Intermediate,1,1,2.6
"1,320",male,35,1.78,102,4 to 5,32.27684478,3.5,Advanced,1,1,5
"1,321",male,31,1.810215,105,1 to 2,32.12031174,1.5,Intermediate,1,1,3
"1,322",female,23,1.608469,83,3,32.06388257,2,Intermediate,0,1,2.4
"1,323",female,23,1.630357,83,1 to 2,31.26377004,1.5,Intermediate,0,1,2
"1,324",female,23,1.62826,83,1 to 2,31.29412286,1.5,Intermediate,0,1,2
"1,325",female,22,1.605662,82,0,31.98819322,0,Beginner,0,1,0.7
"1,326",female,41,1.567973,81,0,32.9695157,0,Intermediate,0,1,2.6
"1,327",female,41,1.548403,80,0,33.36737013,0,Intermediate,0,1,2.6
"1,328",male,29,1.681855,90,1 to 2,31.81745277,1.5,Intermediate,1,1,2.8
"1,329",male,31,1.688436,90,1 to 2,31.56990701,1.5,Intermediate,1,1,3
"1,330",female,23,1.577115,78,1 to 2,31.35940962,1.5,Intermediate,0,1,2
"1,331",female,24,1.586751,79,1 to 2,31.42016726,1.5,Intermediate,0,1,2.1
"1,332",male,17,1.710616,100,0,34.12617447,0,Beginner,1,1,0.4
"1,333",male,18,1.721384,99,3,33.55556754,2,Intermediate,1,1,2.1
"1,334",female,23,1.624367,82,0,31.07746146,0,Beginner,0,1,0.8
"1,335",female,23,1.622787,82,0,31.13800704,0,Beginner,0,1,0.8
"1,336",male,19,1.855433,113,1 to 2,32.78749966,1.5,Beginner,1,1,1.8
"1,337",male,21,1.856315,118,1 to 2,34.29687818,1.5,Intermediate,1,1,2
"1,338",female,19,1.681719,91,0,32.06016224,0,Beginner,0,1,0.4
"1,339",female,21,1.722884,93,0,31.31366008,0,Beginner,0,1,0.6
"1,340",male,23,1.799406,107,0,32.90097371,0,Beginner,1,1,1
"1,341",male,22,1.819875,106,0,32.02001105,0,Beginner,1,1,0.9
"1,342",male,21,1.790172,105,0,32.77738211,0,Beginner,1,1,0.8
"1,343",male,22,1.783782,105,0,32.99946403,0,Beginner,1,1,0.9
"1,344",male,18,1.783906,109,1 to 2,34.31697404,1.5,Beginner,1,1,1.7
"1,345",male,18,1.844218,109,1 to 2,32.10556695,1.5,Beginner,1,1,1.7
"1,346",female,19,1.631662,82,0,30.80019413,0,Beginner,0,1,0.4
"1,347",female,18,1.649553,82,1 to 2,30.2547573,1.5,Beginner,0,1,1.5
"1,348",male,22,1.754711,105,1 to 2,34.10209202,1.5,Intermediate,1,1,2.1
"1,349",male,22,1.762515,105,1 to 2,33.80057254,1.5,Intermediate,1,1,2.1
"1,350",male,20,1.942725,122,1 to 2,32.23427745,1.5,Beginner,1,1,1.9
"1,351",male,20,1.975663,121,1 to 2,30.923746,1.5,Beginner,1,1,1.9
"1,352",female,39,1.586301,80,3,31.7920689,2,Advanced,0,1,4
"1,353",female,38,1.598448,80,3,31.31071332,2,Advanced,0,1,3.9
"1,354",male,19,1.703098,98,0,33.88905383,0,Beginner,1,1,0.6
"1,355",male,17,1.706996,100,3,34.1627732,2,Intermediate,1,1,2
"1,356",female,39,1.526472,75,0,32.25175067,0,Intermediate,0,1,2.4
"1,357",female,39,1.501993,77,0,33.97319259,0,Intermediate,0,1,2.4
"1,358",male,18,1.784402,108,1 to 2,34.04837868,1.5,Beginner,1,1,1.7
"1,359",male,18,1.792687,108,1 to 2,33.6694927,1.5,Beginner,1,1,1.7
"1,360",male,30,1.814052,109,1 to 2,33.2478826,1.5,Intermediate,1,1,2.9
"1,361",male,31,1.789421,110,3,34.22814216,2,Intermediate,1,1,3.4
"1,362",female,18,1.686904,90,1 to 2,31.62869672,1.5,Beginner,0,1,1.5
"1,363",female,18,1.703259,91,1 to 2,31.53974695,1.5,Beginner,0,1,1.5
"1,364",male,31,1.665798,90,1 to 2,32.33959657,1.5,Intermediate,1,1,3
"1,365",male,29,1.66671,89,0,32.05566744,0,Beginner,1,1,1.6
"1,366",female,18,1.65,84,1 to 2,30.93132599,1.5,Beginner,0,1,1.5
"1,367",female,18,1.649439,85,1 to 2,31.20495791,1.5,Beginner,0,1,1.5
"1,368",male,21,1.702002,98,0,33.82050279,0,Beginner,1,1,0.8
"1,369",male,21,1.69382,100,0,34.69155188,0,Beginner,1,1,0.8
"1,370",female,18,1.622999,82,1 to 2,31.28289372,1.5,Beginner,0,1,1.5
"1,371",female,18,1.633675,82,1 to 2,30.89653498,1.5,Beginner,0,1,1.5
"1,372",male,20,1.836669,105,3,31.2026469,2,Intermediate,1,1,2.3
"1,373",male,21,1.798354,104,4 to 5,32.06646425,3.5,Advanced,1,1,3.6
"1,374",male,26,1.824432,105,3,31.58489101,2,Intermediate,1,1,2.9
"1,375",male,26,1.830384,105,3,31.48349016,2,Intermediate,1,1,2.9
"1,376",male,26,1.829907,105,3,31.48702269,2,Intermediate,1,1,2.9
"1,377",male,26,1.823755,106,1 to 2,31.80924236,1.5,Intermediate,1,1,2.5
"1,378",male,30,1.834842,105,3,31.24753422,2,Intermediate,1,1,3.3
"1,379",male,33,1.783901,104,3,32.60889307,2,Advanced,1,1,3.6
"1,380",male,39,1.782067,104,4 to 5,32.61778312,3.5,Advanced,1,1,5.4
"1,381",male,40,1.781032,96,3,30.35989233,2,Advanced,1,1,4.3
"1,382",female,33,1.557943,78,0,31.99083362,0,Beginner,0,1,1.8
"1,383",female,26,1.560258,78,0,32.21974287,0,Beginner,0,1,1.1
"1,384",female,23,1.596586,81,0,31.66867179,0,Beginner,0,1,0.8
"1,385",female,25,1.62093,82,0,31.10215215,0,Beginner,0,1,1
"1,386",female,43,1.571417,82,1 to 2,33.17422113,1.5,Advanced,0,1,4
"1,387",female,44,1.584322,81,0,32.26455675,0,Beginner,0,1,-1.6
"1,388",female,43,1.582523,82,1 to 2,32.71048532,1.5,Advanced,0,1,4
"1,389",female,40,1.572791,80,0,32.37556929,0,Intermediate,0,1,2.5
"1,390",female,23,1.627908,82,0,30.94241008,0,Beginner,0,1,0.8
"1,391",female,23,1.620938,82,0,31.31686547,0,Beginner,0,1,0.8
"1,392",female,23,1.613119,83,1 to 2,31.75684324,1.5,Intermediate,0,1,2
"1,393",female,23,1.62686,82,0,31.13727109,0,Beginner,0,1,0.8
"1,394",male,23,1.728183,98,3,32.79962446,2,Intermediate,1,1,2.6
"1,395",male,23,1.732694,98,3,32.789353,2,Intermediate,1,1,2.6
"1,396",female,21,1.65,88,1 to 2,32.37077576,1.5,Beginner,0,1,1.8
"1,397",female,21,1.65,88,3,32.33312874,2,Intermediate,0,1,2.2
"1,398",female,23,1.66913,86,0,30.86966679,0,Beginner,0,1,0.8
"1,399",female,23,1.669136,86,0,30.71354082,0,Beginner,0,1,0.8
"1,400",female,23,1.611058,84,3,32.43724501,2,Intermediate,0,1,2.4
"1,401",female,23,1.649736,84,1 to 2,30.91336697,1.5,Intermediate,0,1,2
"1,402",female,39,1.532643,78,0,33.01427178,0,Intermediate,0,1,2.4
"1,403",female,37,1.524293,76,1 to 2,32.79697559,1.5,Intermediate,0,1,3.4
"1,404",male,23,1.701634,95,1 to 2,32.80887178,1.5,Intermediate,1,1,2.2
"1,405",male,23,1.723921,95,3,31.87986701,2,Intermediate,1,1,2.6
"1,406",male,23,1.769484,96,4 to 5,30.68546878,3.5,Advanced,1,1,3.8
"1,407",male,24,1.777416,98,4 to 5,30.97055251,3.5,Advanced,1,1,3.9
"1,408",female,22,1.64456,88,1 to 2,32.58147934,1.5,Beginner,0,1,1.9
"1,409",female,21,1.641149,88,1 to 2,32.70221904,1.5,Beginner,0,1,1.8
"1,410",female,18,1.642892,82,1 to 2,30.43406463,1.5,Beginner,0,1,1.5
"1,411",female,19,1.65,82,0,30.12610101,0,Beginner,0,1,0.4
"1,412",male,26,1.777251,106,3,33.70216403,2,Intermediate,1,1,2.9
"1,413",male,26,1.814696,108,0,32.66190684,0,Beginner,1,1,1.3
"1,414",female,40,1.559005,78,0,31.92824187,0,Intermediate,0,1,2.5
